age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,was_previously_contacted,age_group,campaign_group,job_group,cluster,pca1,pca2
74,retired,married,professional.course,no,no,no,cellular,aug,wed,298,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0,65+,1,not_working,2,-2.337020408238217,-3.770926449183951
76,retired,married,basic.4y,no,no,no,cellular,aug,wed,331,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0,65+,2,not_working,2,-2.3514794759732185,-3.55284490301636
29,admin.,married,university.degree,no,no,no,cellular,aug,thu,111,5,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,4-5,white_collar,2,-2.247090210458922,0.14963610519780082
28,admin.,single,university.degree,no,no,no,cellular,aug,thu,489,5,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,26-35,4-5,white_collar,2,-2.831645381988643,2.3991186314601953
27,admin.,single,high.school,no,no,yes,cellular,aug,thu,255,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,2,white_collar,2,-3.5553557400478497,1.7692435122350447
37,technician,single,university.degree,no,yes,yes,cellular,aug,thu,73,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,36-45,2,blue_collar,5,-5.003115721042,0.798639417333115
33,technician,married,university.degree,no,yes,no,cellular,aug,thu,101,4,999,2,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,4-5,blue_collar,2,-3.679927797543997,-0.9942186291412818
23,student,single,high.school,no,yes,no,cellular,aug,thu,784,3,15,3,failure,-2.9,92.201,-31.4,0.873,5076.2,1,1,18-25,3,not_working,5,-6.6614041080005215,-0.19063725737940734
36,unemployed,married,university.degree,no,no,no,cellular,aug,thu,222,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,36-45,1,not_working,2,-2.6960214269016474,-1.367243041202703
22,student,single,high.school,no,yes,no,cellular,aug,thu,425,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,18-25,2,not_working,2,-3.3003605503221674,0.9558418993114006
30,admin.,married,university.degree,no,yes,no,telephone,aug,thu,181,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,1,white_collar,2,-2.5201827258866487,0.06956011244280122
29,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,254,3,3,1,success,-2.9,92.201,-31.4,0.873,5076.2,1,1,26-35,3,white_collar,5,-5.070395120143362,1.6985982807266515
41,admin.,married,high.school,no,yes,no,cellular,aug,thu,1175,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,3,white_collar,2,-2.2950740272817605,-0.792241479382078
31,blue-collar,married,professional.course,no,no,no,cellular,aug,thu,414,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,26-35,1,blue_collar,2,-2.1113963812515917,-1.4941128577859901
39,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,102,1,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,36-45,1,white_collar,5,-4.520259548637745,-0.9834081684045173
39,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,200,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,1,white_collar,2,-3.1720068615560053,-0.4889825697036618
30,services,single,high.school,no,yes,no,cellular,aug,thu,148,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,26-35,2,blue_collar,2,-2.880327056362159,1.2552893985301965
36,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,220,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,2,white_collar,2,-3.1557990831122904,-0.3044695630138635
88,retired,divorced,basic.4y,no,yes,no,cellular,aug,thu,402,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,65+,2,not_working,2,-2.6867431662280628,-2.9680042351478746
39,admin.,married,high.school,no,no,no,cellular,aug,thu,315,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,1,1,36-45,2,white_collar,5,-4.264178012844941,-1.4540612038283514
39,management,married,university.degree,no,no,no,cellular,aug,thu,105,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,1,white_collar,2,-2.3728086963987307,-0.29951305892877805
39,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,368,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,1,white_collar,2,-2.4861940975606287,-0.27944349507890637
45,admin.,divorced,university.degree,no,yes,no,cellular,aug,thu,150,3,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,3,white_collar,2,-3.332995182144891,0.3394623121022755
34,housemaid,married,university.degree,no,no,no,cellular,aug,thu,485,3,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,26-35,3,blue_collar,5,-4.266076712341084,-1.3532947401786135
32,blue-collar,single,basic.9y,no,yes,no,cellular,aug,thu,282,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,26-35,1,blue_collar,2,-2.75488541791599,0.6120550304045232
74,retired,married,basic.4y,no,no,no,cellular,aug,thu,307,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,65+,1,not_working,2,-3.0875234154091595,-3.7004904820224183
46,admin.,married,university.degree,no,yes,no,cellular,aug,thu,399,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,1,0,46-55,1,white_collar,2,-3.1455712617468787,-0.7604298199983235
46,admin.,married,university.degree,no,yes,no,cellular,aug,thu,164,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,46-55,1,white_collar,2,-2.459758497751502,-0.5508907453735681
62,retired,married,university.degree,unknown,yes,yes,cellular,aug,thu,791,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,56-65,2,not_working,2,-2.6836801361248765,-2.2872276504552027
34,housemaid,married,university.degree,no,no,yes,cellular,aug,thu,1152,2,6,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,26-35,2,blue_collar,5,-4.320281205384167,-1.3157999583250586
36,admin.,married,university.degree,no,no,no,cellular,aug,thu,138,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,2,white_collar,2,-3.0290800960383786,-0.37737575321512734
36,unemployed,married,university.degree,no,yes,no,cellular,aug,thu,138,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,2,not_working,2,-2.7685359209324765,-1.3318316328549942
38,management,married,university.degree,no,yes,no,cellular,aug,thu,328,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,2,white_collar,2,-2.4490997046880065,-0.22532347196754626
33,admin.,single,university.degree,no,yes,no,cellular,aug,thu,72,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,3,white_collar,2,-3.007890026120445,2.1946136132467777
24,student,single,high.school,no,no,no,cellular,aug,thu,136,1,999,2,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,18-25,1,not_working,2,-4.591918555765199,0.4237959844871352
39,unemployed,married,high.school,no,no,no,cellular,aug,thu,192,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,36-45,3,not_working,2,-2.5011248423643324,-1.9188192041193979
34,self-employed,married,university.degree,no,no,no,cellular,aug,thu,78,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,2,white_collar,2,-2.3508203605598954,-0.09028032136332563
20,student,single,high.school,no,no,no,cellular,aug,thu,347,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,18-25,2,not_working,2,-3.1945281776771624,1.0133286926885752
46,technician,married,basic.6y,no,yes,no,cellular,aug,thu,464,4,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,46-55,4-5,blue_collar,0,-1.9422839024953922,-2.249486317129995
81,retired,married,basic.6y,no,no,no,cellular,aug,thu,189,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,65+,2,not_working,5,-4.20234914751955,-4.971113422901439
43,technician,married,university.degree,no,no,no,cellular,aug,thu,160,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,1,blue_collar,2,-2.279764447200086,-1.0290173633703845
22,student,single,basic.6y,no,yes,no,cellular,aug,thu,293,2,4,2,success,-2.9,92.201,-31.4,0.873,5076.2,1,1,18-25,2,not_working,5,-5.805140311196454,-0.6619660478295895
34,management,married,university.degree,no,no,no,cellular,aug,thu,233,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,1,white_collar,2,-2.3916912676909643,-0.10562216586116267
32,services,married,high.school,no,yes,no,cellular,aug,thu,105,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,1,blue_collar,2,-2.3328662777050604,-1.0483131508435581
36,services,married,high.school,no,yes,yes,cellular,aug,thu,227,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,1,0,36-45,2,blue_collar,2,-2.976035663447595,-1.344786469073177
32,services,married,high.school,no,no,no,cellular,aug,thu,100,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,1,blue_collar,2,-2.2194808765431624,-1.06838271469343
34,self-employed,single,university.degree,no,no,no,telephone,aug,thu,57,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,1,white_collar,2,-2.9724699249622386,2.1050821817877083
24,technician,single,professional.course,no,no,no,cellular,aug,thu,129,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,18-25,1,blue_collar,2,-2.7186106383319926,0.9880387401575429
28,unemployed,single,university.degree,no,no,yes,cellular,aug,thu,74,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,2,not_working,2,-3.27947487702144,1.2218652062035822
27,technician,single,university.degree,no,no,no,cellular,aug,thu,103,1,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,26-35,1,blue_collar,5,-4.955032783683623,1.0981731687692453
46,admin.,married,university.degree,no,yes,no,telephone,aug,thu,213,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,46-55,1,white_collar,2,-2.459758497751502,-0.5508907453735681
76,retired,married,basic.6y,no,no,yes,cellular,aug,thu,284,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,65+,1,not_working,0,-2.927183524773127,-4.245302149279414
64,unknown,married,unknown,no,yes,yes,cellular,aug,thu,219,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,56-65,1,unknown,4,-1.9436671282860438,-3.5297405703732645
40,admin.,married,high.school,no,no,no,cellular,aug,thu,477,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,36-45,2,white_collar,2,-2.226336047509378,-0.7888747091162636
35,admin.,single,high.school,no,no,yes,cellular,aug,thu,73,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,1,white_collar,2,-3.5660145331113453,1.443676238829023
74,retired,married,professional.course,no,yes,no,cellular,aug,thu,204,3,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,1,0,65+,3,not_working,2,-3.056283998925956,-3.930033288073673
41,blue-collar,married,basic.9y,no,no,no,cellular,aug,thu,726,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,1,blue_collar,2,-2.0267327311567973,-1.9677224886159275
41,blue-collar,married,basic.9y,no,no,no,cellular,aug,thu,75,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,1,blue_collar,2,-2.712545495152174,-2.177261563240684
76,retired,married,university.degree,no,yes,no,cellular,aug,thu,344,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,65+,1,not_working,2,-3.344159021721055,-3.10783969651851
48,self-employed,married,university.degree,no,no,no,cellular,aug,thu,135,1,4,3,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,46-55,1,white_collar,5,-5.74451104714058,-1.7715594890256077
25,admin.,single,university.degree,no,no,yes,cellular,aug,thu,112,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,18-25,1,white_collar,2,-3.0197921392002725,2.5069224156608083
25,admin.,single,university.degree,no,no,yes,cellular,aug,thu,99,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,18-25,1,white_collar,2,-3.0197921392002725,2.5069224156608083
21,student,single,high.school,no,no,no,cellular,aug,thu,185,2,4,2,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,18-25,2,not_working,5,-5.910629878491209,0.06104676612468582
39,admin.,married,basic.9y,unknown,no,no,cellular,aug,thu,371,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,2,white_collar,2,-2.07135304470748,-1.30043269690353
44,unemployed,married,high.school,no,yes,no,cellular,aug,thu,143,1,3,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,36-45,1,not_working,5,-4.711434937573252,-2.8272888956584272
44,unemployed,married,high.school,no,yes,no,telephone,aug,thu,99,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,1,not_working,2,-2.677369486496135,-2.1233242223328164
44,unemployed,married,high.school,no,yes,no,cellular,aug,thu,146,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,1,not_working,2,-2.677369486496135,-2.1233242223328164
44,unemployed,married,high.school,no,yes,no,cellular,aug,thu,284,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,1,not_working,2,-2.677369486496135,-2.1233242223328164
33,services,married,high.school,no,no,no,cellular,aug,thu,738,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,26-35,1,blue_collar,2,-2.2157043622847157,-1.107160893306953
29,management,married,university.degree,no,yes,no,cellular,aug,thu,75,1,4,2,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,26-35,1,white_collar,5,-5.243837455217589,-0.8051654568940421
39,blue-collar,married,basic.6y,no,no,no,cellular,aug,thu,320,2,3,1,success,-2.9,92.201,-31.4,0.873,5076.2,1,1,36-45,2,blue_collar,5,-3.9711413664818758,-2.7327569930064906
73,retired,married,professional.course,no,yes,no,cellular,aug,thu,135,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,65+,2,not_working,2,-2.415118656320095,-3.697057879333231
36,technician,married,professional.course,no,yes,no,cellular,aug,thu,92,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,2,blue_collar,2,-2.850841067985564,-1.862131417130652
22,student,single,high.school,no,no,no,cellular,aug,thu,53,2,3,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,18-25,2,not_working,5,-5.221040600237385,0.23180766213591802
33,services,married,high.school,no,unknown,unknown,cellular,aug,thu,240,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,2,blue_collar,3,-1.9572842256070155,-1.4865913366318262
57,admin.,single,high.school,no,yes,no,cellular,aug,thu,479,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,56-65,1,white_collar,2,-2.897170270680026,0.7673283214547499
62,retired,married,university.degree,unknown,no,no,cellular,aug,thu,154,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,56-65,2,not_working,2,-2.5569611490509647,-2.360133840656467
21,student,single,high.school,no,no,no,cellular,aug,thu,236,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,18-25,3,not_working,2,-3.1498807562876467,0.989892358572889
72,retired,divorced,basic.4y,no,yes,yes,cellular,aug,thu,238,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,0,65+,2,not_working,2,-3.4463137442705998,-2.5042558256048686
31,technician,married,university.degree,no,no,no,cellular,aug,thu,158,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,1,blue_collar,2,-2.325082618301446,-0.5636792200081077
33,admin.,single,university.degree,no,no,no,cellular,aug,thu,275,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,26-35,1,white_collar,2,-2.9762464392206853,2.1438603604012316
43,unemployed,married,high.school,no,no,no,cellular,aug,thu,319,4,3,2,success,-2.9,92.201,-31.4,0.873,5076.2,0,1,36-45,4-5,not_working,5,-5.16502609327197,-2.9720938220260202
36,management,married,basic.6y,no,yes,yes,cellular,aug,thu,354,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0,36-45,3,white_collar,0,-2.112191730287801,-1.249818159153694
36,admin.,married,university.degree,no,no,no,cellular,aug,thu,126,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,36-45,2,white_collar,2,-2.343267332043002,-0.1678366785903718
28,unemployed,married,professional.course,no,yes,no,telephone,aug,fri,275,6,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,26-35,6+,not_working,2,-2.422782995954321,-1.890886475140352
17,student,single,basic.9y,no,yes,no,cellular,aug,fri,182,2,999,2,failure,-2.9,92.201,-31.4,0.869,5076.2,0,0,,2,not_working,2,-4.533313959073211,0.1801044653217072
26,student,single,professional.course,no,yes,no,cellular,aug,fri,150,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,26-35,2,not_working,2,-3.1745983102667643,0.33600685174421685
43,management,married,basic.9y,no,yes,yes,cellular,aug,fri,233,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,36-45,2,white_collar,2,-2.184170801276007,-1.382853232563367
61,retired,married,basic.9y,no,yes,no,telephone,aug,fri,176,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,56-65,2,not_working,2,-2.4147431464395295,-3.3177615920726695
39,technician,married,university.degree,no,yes,no,cellular,aug,fri,156,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,36-45,2,blue_collar,2,-2.368589824793103,-0.8387072519755918
62,retired,married,unknown,no,no,no,cellular,aug,fri,172,4,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,56-65,4-5,not_working,2,-2.3131567677931186,-3.3985172993999173
70,retired,married,professional.course,no,no,no,cellular,aug,fri,185,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,0,65+,3,not_working,2,-2.959209481326246,-3.795204148876461
45,unemployed,married,basic.9y,no,no,no,cellular,aug,fri,126,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,36-45,3,not_working,2,-2.320911066281709,-2.7020384536083353
43,management,married,basic.9y,no,yes,no,cellular,aug,fri,180,1,6,2,failure,-2.9,92.201,-31.4,0.869,5076.2,0,1,36-45,1,white_collar,5,-4.931586337567555,-2.3645354513629626
29,blue-collar,married,basic.4y,no,yes,no,cellular,aug,fri,98,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,0,26-35,1,blue_collar,2,-2.9822354048371245,-1.3259439638440351
48,management,divorced,university.degree,no,no,no,cellular,aug,fri,117,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,46-55,1,white_collar,2,-2.6054141150028163,0.38169958663390774
35,technician,married,professional.course,no,yes,no,cellular,aug,fri,225,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,26-35,1,blue_collar,2,-2.210880551908104,-1.629370019797219
61,management,married,university.degree,no,yes,no,cellular,aug,fri,209,2,4,2,success,-2.9,92.201,-31.4,0.869,5076.2,1,1,56-65,2,white_collar,5,-5.083322918344627,-2.0309393394359523
24,student,single,high.school,unknown,yes,no,cellular,aug,fri,319,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,0,18-25,1,not_working,2,-4.020696019460122,0.6531906115547538
33,blue-collar,single,basic.9y,no,no,no,cellular,aug,fri,257,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,0,26-35,1,blue_collar,2,-3.324741093019423,0.3434542019093646
32,blue-collar,married,basic.9y,no,yes,yes,cellular,aug,fri,230,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,26-35,1,blue_collar,2,-2.188645173085131,-1.546026702299964
42,management,married,university.degree,no,yes,no,cellular,aug,fri,436,1,13,1,success,-2.9,92.201,-31.4,0.869,5076.2,1,1,36-45,1,white_collar,5,-4.510134832390806,-1.0999567156520949
36,unemployed,single,university.degree,no,no,no,cellular,aug,fri,415,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,36-45,1,not_working,2,-3.2780049107013234,0.8432472950391598
36,unemployed,single,university.degree,no,no,no,cellular,aug,fri,260,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,36-45,1,not_working,2,-3.2780049107013234,0.8432472950391598
17,student,single,basic.9y,no,yes,no,cellular,aug,fri,92,3,4,2,success,-2.9,92.201,-31.4,0.869,5076.2,0,1,,3,not_working,5,-5.8406957390238805,-0.2989792888813113
54,admin.,married,university.degree,no,yes,no,cellular,aug,fri,326,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,46-55,3,white_collar,2,-2.3490093959501923,-0.8306464966930869
25,student,single,high.school,no,no,no,cellular,aug,fri,253,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,18-25,1,not_working,2,-3.2177213400444,0.8038819437161144
25,student,single,high.school,no,yes,no,cellular,aug,fri,78,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,0,18-25,1,not_working,2,-4.016919505201675,0.6144124329412307
48,admin.,single,university.degree,no,yes,no,cellular,aug,fri,260,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,0,46-55,2,white_collar,2,-3.679130809898592,1.387846003514331
20,student,single,high.school,no,no,no,cellular,aug,fri,190,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,0,18-25,2,not_working,2,-3.8815457682009393,0.8035756066568116
63,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,fri,107,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,56-65,3,blue_collar,2,-2.0996129277044373,-2.351342646731999
58,blue-collar,divorced,basic.4y,no,no,no,cellular,aug,fri,186,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,56-65,1,blue_collar,2,-2.3389075465866007,-1.2306113683699191
55,retired,married,basic.4y,no,yes,no,cellular,aug,fri,137,1,3,1,success,-2.9,92.201,-31.4,0.869,5076.2,1,1,46-55,1,not_working,5,-4.622120101091686,-3.438275134623472
35,admin.,single,high.school,no,yes,no,cellular,aug,fri,105,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,26-35,1,white_collar,2,-2.981458410894254,1.62023423954525
71,retired,married,basic.4y,no,yes,no,cellular,aug,fri,125,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,65+,1,not_working,2,-2.5276304218794228,-3.35476131911423
25,services,single,high.school,no,no,no,cellular,aug,fri,553,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,18-25,1,blue_collar,2,-2.827899960151965,1.4135548718430946
70,retired,married,professional.course,no,yes,no,cellular,aug,fri,94,4,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,65+,4-5,not_working,2,-2.3459112113616984,-3.5502536659039965
28,unemployed,married,professional.course,no,no,no,cellular,aug,fri,276,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,26-35,2,not_working,2,-2.472881223316699,-1.972323416981572
46,technician,married,professional.course,no,yes,no,cellular,aug,fri,182,6,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,1,0,46-55,6+,blue_collar,2,-2.6507971234052223,-2.1887598366815437
42,technician,married,professional.course,no,yes,no,cellular,aug,fri,100,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,36-45,2,blue_collar,2,-2.1435740449679086,-1.8854754255940434
26,student,single,high.school,no,no,no,cellular,aug,fri,482,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,26-35,2,not_working,2,-3.1730739186548838,0.7804456096004284
35,admin.,married,university.degree,no,no,no,cellular,aug,fri,201,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,26-35,1,white_collar,2,-2.389119579960919,-0.14461435588169405
32,admin.,married,university.degree,no,yes,no,cellular,aug,fri,88,5,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,26-35,4-5,white_collar,2,-2.350350895373881,0.0531571218000951
38,self-employed,divorced,high.school,no,no,no,cellular,aug,fri,391,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,1,0,36-45,3,white_collar,2,-3.1454249798206844,0.12470067106825783
28,unemployed,married,professional.course,no,yes,no,cellular,aug,fri,190,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,1,0,26-35,3,not_working,2,-3.2312084813429043,-2.1464510832586194
17,student,single,basic.9y,no,unknown,unknown,cellular,aug,fri,498,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,1,0,,2,not_working,3,-3.5165665643693043,-0.02519831172611929
31,admin.,married,university.degree,no,no,no,cellular,aug,fri,880,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,26-35,3,white_collar,2,-2.322483822732568,0.04118204756807237
63,retired,divorced,basic.4y,no,yes,no,cellular,aug,fri,153,2,3,1,success,-2.9,92.201,-31.4,0.869,5076.2,0,1,56-65,2,not_working,5,-4.816426300294747,-2.7027284545424175
29,blue-collar,single,basic.6y,no,no,no,cellular,aug,fri,260,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,26-35,3,blue_collar,0,-2.515953634657833,0.5848216471940526
37,entrepreneur,married,basic.6y,no,yes,no,cellular,aug,fri,148,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,36-45,2,white_collar,0,-2.1371573637768106,-1.3569888200234543
25,technician,single,university.degree,no,yes,no,cellular,aug,fri,142,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,0,18-25,2,blue_collar,2,-3.6880524456780073,1.7053525216378476
61,retired,married,basic.9y,no,no,no,cellular,aug,fri,99,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,56-65,3,not_working,2,-2.2604868381465626,-3.3224893114247047
70,retired,married,professional.course,no,no,no,cellular,aug,fri,70,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,65+,3,not_working,2,-2.2733967173308693,-3.5856650742517053
28,unemployed,married,professional.course,no,no,no,telephone,aug,fri,140,11,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,26-35,6+,not_working,2,-2.105043059137078,-1.8342468165010386
31,entrepreneur,single,university.degree,no,yes,no,cellular,aug,fri,211,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,26-35,3,white_collar,2,-3.0166478811657402,2.2719559590668155
35,technician,married,university.degree,no,no,no,cellular,aug,fri,224,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,26-35,3,blue_collar,2,-2.2294395735339227,-0.6883222568735342
20,student,single,high.school,no,no,no,telephone,aug,fri,159,2,4,2,success,-2.9,92.201,-31.4,0.869,5076.2,0,1,18-25,2,not_working,5,-5.915611219278056,0.09961093333120072
